City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,mahajanga,-15.7167,46.3167,24.01,73,20,2.06,MG,1693947894
361,makokou,0.5738,12.8642,21.49,92,87,0.7,GA,1693947870
362,fort mcmurray,56.7268,-111.381,17.77,34,0,3.6,CA,1693947894
363,port macquarie,-31.4333,152.9167,10.5,53,0,2.71,AU,1693947752
364,nemuro,43.3236,145.575,16.61,99,100,5.76,JP,1693947639
365,monrovia,6.3005,-10.7969,24.87,83,50,4.0,LR,1693947894
366,rio de janeiro,-22.9028,-43.2075,24.12,72,100,5.14,BR,1693947455
367,candelaria,13.9311,121.4233,25.06,88,100,1.17,PH,1693947895
368,karratha,-20.7377,116.8463,18.43,72,76,0.72,AU,1693947895
369,baotou,40.6522,109.8222,21.25,50,0,5.06,CN,1693947895
370,north bend,43.4065,-124.2243,25.13,59,0,8.23,US,1693947895
371,ninotsminda,41.2646,43.5916,14.81,54,17,2.34,GE,1693947895
372,rio grande,-32.035,-52.0986,16.06,69,4,5.96,BR,1693947834
373,citra,29.4119,-82.1098,32.85,65,84,1.0,US,1693947895
374,el calafate,-50.3408,-72.2768,0.09,75,64,0.07,AR,1693947895
375,villa berthet,-27.2917,-60.4126,17.4,69,100,2.77,AR,1693947895
376,bhachau,23.2833,70.35,28.65,66,4,4.62,IN,1693947896
377,newman,37.3138,-121.0208,32.79,10,0,2.84,US,1693947608
378,undurkhaan,47.3194,110.6556,17.07,41,89,2.02,MN,1693947896
379,aitape,-3.1374,142.3475,25.07,83,92,2.11,PG,1693947896
380,kas,36.2018,29.6377,24.41,79,96,1.59,TR,1693947896
381,gambiran satu,-8.3939,114.1464,21.5,95,84,0.44,ID,1693947896
382,young,-32.6833,-57.6333,12.71,53,12,3.68,UY,1693947896
383,kristiansund,63.1115,7.732,12.03,76,20,3.09,NO,1693947896
384,vila franca do campo,37.7167,-25.4333,20.23,83,25,8.97,PT,1693947897
385,kill devil hills,36.0307,-75.676,31.0,75,40,2.57,US,1693947897
386,chongwe,-15.3292,28.682,19.32,37,0,1.25,ZM,1693947897
387,rongelap,11.1635,166.8941,28.46,78,100,6.63,MH,1693947897
388,pisco,-13.7,-76.2167,21.03,73,20,8.23,PE,1693947897
389,jha-jha,24.7667,86.3667,26.85,84,100,0.1,IN,1693947897
390,coffeyville,37.0373,-95.6164,38.16,37,0,9.77,US,1693947603
391,coyhaique,-45.5752,-72.0662,8.97,43,75,2.57,CL,1693947897
392,kotabumi,-4.8333,104.9,21.68,90,93,1.93,ID,1693947897
393,shiyan,32.6475,110.7781,18.82,69,1,1.01,CN,1693947898
394,maneromango,-7.1988,38.7848,19.58,92,3,2.02,TZ,1693947898
395,leticia,-4.2153,-69.9406,34.03,59,40,2.06,CO,1693947898
396,milan,45.4643,9.1895,21.68,67,0,2.06,IT,1693947679
397,temascalcingo,19.9167,-100.0,23.26,45,40,5.55,MX,1693947898
398,pico truncado,-46.7949,-67.9573,5.07,62,57,9.3,AR,1693947898
399,tobruk,32.0836,23.9764,27.2,53,71,6.29,LY,1693947898
400,vikhorevka,56.1201,101.1636,13.77,97,100,2.16,RU,1693947898
401,road town,18.4167,-64.6167,31.05,62,40,2.57,VG,1693947899
402,lorengau,-2.0226,147.2712,27.3,82,31,4.2,PG,1693947689
403,tawau,4.2498,117.8871,24.07,90,100,1.57,MY,1693947899
404,natal,-5.795,-35.2094,27.12,74,20,8.23,BR,1693947858
405,haiku-pauwela,20.9219,-156.3051,29.01,64,40,8.23,US,1693947899
406,malango,-2.9627,119.9001,18.54,98,67,0.83,ID,1693947838
407,sierra grande,-41.606,-65.3557,7.62,72,100,6.45,AR,1693947899
408,hotan,37.0997,79.9269,22.12,29,100,1.98,CN,1693947741
409,abengourou,6.7297,-3.4964,22.22,98,100,1.22,CI,1693947685
410,morondava,-20.2833,44.2833,23.12,70,0,3.62,MG,1693947899
411,uyskoye,54.3775,60.0047,10.93,84,100,1.73,RU,1693947900
412,kiunga,-6.1219,141.2906,22.63,99,100,1.22,PG,1693947900
413,hibbing,47.4272,-92.9377,22.46,94,100,0.0,US,1693947900
414,garbahaarrey,3.3289,42.2209,26.7,61,75,10.28,SO,1693947900
415,deder,9.3167,41.45,18.41,55,96,1.69,ET,1693947900
416,tolanaro,-25.0319,46.9987,22.04,78,0,7.2,MG,1693947871
417,chetwayi,10.5333,76.05,25.25,87,100,2.48,IN,1693947901
418,arys,42.4252,68.795,18.84,37,75,4.13,KZ,1693947901
419,kilindoni,-7.9139,39.6668,24.72,81,6,5.65,TZ,1693947902
420,tangalle,6.024,80.7911,25.07,89,100,4.29,LK,1693947903
421,maumere,-8.6199,122.2111,23.39,77,75,2.43,ID,1693947904
422,urangan,-25.3,152.9,20.23,81,2,3.36,AU,1693947906
423,glace bay,46.1969,-59.957,18.36,97,100,8.75,CA,1693947909
424,vynohradiv,48.15,22.7667,15.34,60,0,2.41,UA,1693947910
425,olyokminsk,60.3736,120.4264,8.11,87,97,4.01,RU,1693947910
426,nuuk,64.1835,-51.7216,6.34,93,100,9.77,GL,1693947889
427,kostopil',50.8784,26.4519,14.56,68,8,2.14,UA,1693947911
428,peace river,56.2501,-117.286,13.17,71,100,5.66,CA,1693947911
429,muli,2.9167,73.5667,27.96,76,23,5.8,MV,1693947911
430,jumla,29.2747,82.1838,15.19,94,100,0.49,NP,1693947912
431,khandud,36.9513,72.318,12.01,34,0,2.26,AF,1693947912
432,lubang,13.8584,120.124,28.32,82,99,4.34,PH,1693947912
433,oamaru,-45.0784,170.9801,11.88,77,66,3.46,NZ,1693947912
434,sarangani,5.4033,125.4636,27.32,79,100,2.94,PH,1693947886
435,ad-damazin,11.7891,34.3592,23.51,84,8,1.31,SD,1693947912
436,cannonvale,-20.2833,148.7,21.66,80,3,3.29,AU,1693947912
437,chui,-33.6971,-53.4616,8.36,69,7,4.88,UY,1693947913
438,farmington,36.7281,-108.2187,30.64,19,0,2.24,US,1693947800
439,desnogorsk,54.1508,33.2815,13.09,74,100,2.48,RU,1693947913
440,anton lizardo,19.05,-95.9833,33.45,70,18,4.51,MX,1693947913
441,meulaboh,4.1363,96.1285,24.14,92,100,2.09,ID,1693947913
442,hakkari,37.5833,44.1667,11.88,50,0,0.51,TR,1693947913
443,seminole,28.7086,-81.2081,34.64,64,0,4.63,US,1693947913
444,pontault-combault,48.7981,2.6068,27.43,64,0,0.0,FR,1693947913
445,polyarnyy,69.1989,33.4478,8.21,78,93,3.12,RU,1693947914
446,gouyave,12.1646,-61.7296,29.43,74,20,5.66,GD,1693947914
447,beidaihehaibin,39.8222,119.5181,22.4,90,0,1.51,CN,1693947914
448,nova sintra,14.8667,-24.7167,23.91,78,100,8.78,CV,1693947914
449,mermoz boabab,14.7065,-17.4758,27.31,94,20,0.0,SN,1693947914
450,nizhnegorskiy,45.4479,34.7384,19.7,75,96,1.86,UA,1693947915
451,yantzaza,-3.8278,-78.7594,25.81,77,62,1.21,EC,1693947692
452,hilo,19.7297,-155.09,32.38,74,100,3.6,US,1693947690
453,katol,21.2667,78.5833,24.3,81,100,2.47,IN,1693947915
454,linxia chengguanzhen,35.6003,103.2064,16.49,84,28,1.43,CN,1693947915
455,turkmenbasy,40.0222,52.9552,23.43,40,0,4.12,TM,1693947915
456,salinopolis,-0.6136,-47.3561,27.53,78,42,6.54,BR,1693947916
457,chichicapa,18.4006,-97.0469,19.21,54,27,3.45,MX,1693947916
458,machico,32.7,-16.7667,25.0,80,20,2.57,PT,1693947916
459,alice springs,-23.7,133.8833,8.75,53,0,2.57,AU,1693947639
460,isla vista,34.4133,-119.861,28.89,76,100,3.6,US,1693947916
461,longridge,53.8333,-2.5833,21.42,68,1,3.65,GB,1693947917
462,bochum,51.4833,7.2167,24.23,61,65,1.34,DE,1693947667
463,necochea,-38.5473,-58.7368,7.31,65,24,4.25,AR,1693947917
464,sandnessjoen,66.0217,12.6316,11.06,82,75,3.09,NO,1693947917
465,fremantle,-32.05,115.7667,15.32,71,75,7.72,AU,1693947917
466,chernyshevskiy,63.0128,112.4714,-4.12,88,5,1.53,RU,1693947917
467,kzyltu,53.6364,72.3414,9.33,80,100,4.4,KZ,1693947917
468,ust'-charyshskaya pristan',52.3934,83.6635,10.5,92,75,2.44,RU,1693947918
469,sinabang,2.4803,96.3801,24.32,93,100,2.71,ID,1693947918
470,crescent city,41.756,-124.2018,23.43,74,0,5.66,US,1693947918
471,weissenfels,51.2,11.9667,21.11,72,6,2.38,DE,1693947918
472,kapa'a,22.0752,-159.319,29.71,70,0,3.09,US,1693947919
473,hakui,36.8833,136.7833,25.14,92,69,0.65,JP,1693947919
474,alofi,-19.0595,-169.9187,24.94,73,75,1.54,NU,1693947919
475,shklow,54.2108,30.2919,14.33,76,99,3.35,BY,1693947919
476,sitka,57.0531,-135.33,15.94,59,20,2.57,US,1693947919
477,sankt ingbert,49.2833,7.1167,20.1,72,0,4.12,DE,1693947829
478,spearfish,44.4908,-103.8594,19.04,46,0,4.63,US,1693947553
479,ust'-ilimsk,58.0006,102.6619,10.9,72,100,1.15,RU,1693947920
480,mahdia,35.5047,11.0622,25.97,60,0,10.34,TN,1693947920
481,greymouth,-42.4667,171.2,13.08,92,66,6.02,NZ,1693947920
482,ngambe,4.2333,10.6167,21.04,99,89,0.91,CM,1693947920
483,mangrol,21.1167,70.1167,26.65,81,13,3.88,IN,1693947920
484,inverness,57.4791,-4.224,16.0,93,75,1.03,GB,1693947920
485,minab,27.1467,57.0801,31.05,70,0,1.91,IR,1693947921
486,antsiranana,-12.2787,49.2917,22.63,77,2,7.15,MG,1693947921
487,ialibu,-6.2821,143.9935,14.25,97,98,0.16,PG,1693947921
488,gandiaye,14.2333,-16.2667,25.83,86,100,1.44,SN,1693947921
489,aberdeen,57.1437,-2.0981,14.74,94,100,3.09,GB,1693947917
490,east london,-33.0153,27.9116,14.22,56,34,9.32,ZA,1693947922
491,kudahuvadhoo,2.6708,72.8944,27.77,76,35,5.28,MV,1693947922
492,port shepstone,-30.7414,30.455,16.65,59,96,12.26,ZA,1693947922
493,tyup,42.7276,78.3648,9.4,57,3,1.43,KG,1693947922
494,kourou,5.1552,-52.6478,29.03,73,7,4.53,GF,1693947871
495,essaouira,31.5125,-9.77,21.72,88,40,2.57,MA,1693947922
496,moussoro,13.6408,16.4901,28.79,58,92,4.11,TD,1693947922
497,puerto baquerizo moreno,-0.9,-89.6,26.55,74,75,6.69,EC,1693947923
498,yatou,37.15,122.3833,21.55,93,0,2.91,CN,1693947923
499,sidi amrane,33.4989,6.008,34.24,27,1,6.01,DZ,1693947923
500,boa vista,2.8197,-60.6733,34.99,38,40,2.57,BR,1693947882
501,flying fish cove,-10.4217,105.6791,23.82,83,100,5.14,CX,1693947923
502,quibala,-10.7337,14.98,19.6,68,2,1.29,AO,1693947923
503,carnarvon,-24.8667,113.6333,17.8,71,20,7.9,AU,1693947924
504,cidade velha,14.9167,-23.6167,27.26,74,75,4.63,CV,1693947924
505,todos santos,23.45,-110.2167,36.84,78,16,2.22,MX,1693947924
506,al matariyah,31.1829,32.0311,27.97,64,0,6.54,EG,1693947924
507,chemax,20.65,-87.9333,32.47,57,91,3.16,MX,1693947924
508,baruun-urt,46.6806,113.2792,16.99,54,44,2.2,MN,1693947925
509,bac lieu,9.285,105.7244,25.56,90,100,4.21,VN,1693947925
510,grand falls-windsor,48.9332,-55.6649,24.17,52,17,0.45,CA,1693947925
511,usogorsk,63.4106,48.6872,13.99,76,100,3.56,RU,1693947925
512,nkowakowa,-23.8878,30.2871,21.56,27,1,1.56,ZA,1693947925
513,soio,-6.1349,12.3689,22.1,93,48,2.63,AO,1693947926
514,yallahs,17.8748,-76.5624,31.85,73,75,4.93,JM,1693947926
515,villa de cos,23.2833,-102.35,30.41,20,2,4.56,MX,1693947926
516,gadzhiyevo,69.2551,33.3362,8.11,78,94,3.33,RU,1693947926
517,ntoum,0.3833,9.7833,25.87,85,100,1.65,GA,1693947926
518,viterbo,42.4167,12.0833,19.87,58,0,3.16,IT,1693947926
519,ulladulla,-35.35,150.4667,8.39,61,0,1.86,AU,1693947695
520,fort st. john,56.2499,-120.8529,13.94,51,75,4.12,CA,1693947926
521,djambala,-2.5447,14.7533,23.2,71,100,1.69,CG,1693947927
522,acajutla,13.5928,-89.8275,29.67,71,77,3.06,SV,1693947927
523,forest grove,45.5198,-123.1107,23.28,52,75,4.12,US,1693947896
524,khodzha-maston,38.7446,68.627,11.68,37,0,1.81,TJ,1693947927
525,turpan,42.9333,89.1667,24.64,40,100,0.92,CN,1693947927
526,aljezur,37.3191,-8.8033,19.3,93,60,2.05,PT,1693947912
527,reggane,26.7158,0.1714,40.07,14,88,5.12,DZ,1693947927
528,sabang,5.8933,95.3214,27.49,76,100,7.85,ID,1693947927
529,yuci,37.6803,112.7319,18.86,82,39,2.0,CN,1693947928
530,tofol,5.3248,163.0078,28.35,77,68,4.35,FM,1693947928
531,shakawe,-18.3667,21.85,19.53,11,0,2.94,BW,1693947928
532,korla,41.7597,86.1469,20.96,36,4,2.8,CN,1693947629
533,forde,61.4522,5.8572,12.41,93,0,2.06,NO,1693947800
534,obihiro,42.9172,143.2044,20.43,94,100,0.96,JP,1693947928
535,flin flon,54.7682,-101.865,15.91,36,20,2.06,CA,1693947839
536,balqash,46.8481,74.995,17.22,54,83,2.99,KZ,1693947928
537,zykovo,55.9519,93.1461,12.41,94,30,2.08,RU,1693947928
538,khorugh,37.4897,71.553,13.06,44,0,1.48,TJ,1693947929
539,saint-philippe,-21.3585,55.7679,19.77,76,37,3.59,RE,1693947929
540,mweka,-4.85,21.5667,21.78,85,70,1.56,CD,1693947929
541,itamaraca,-7.7478,-34.8256,27.03,79,5,5.59,BR,1693947929
542,lebanon,36.2081,-86.2911,31.54,78,0,2.06,US,1693947799
543,burang,30.25,81.1667,7.02,96,95,1.94,CN,1693947929
544,litayan,7.3358,124.0347,26.83,82,100,2.2,PH,1693947929
545,san francisco telixtlahuaca,17.3,-96.9,21.64,53,69,2.26,MX,1693947929
546,borzya,50.3833,116.5167,12.11,80,78,2.69,RU,1693947929
547,kanash,55.5086,47.4956,16.57,70,99,1.2,RU,1693947930
548,lazaro cardenas,17.9583,-102.2,30.45,65,100,4.97,MX,1693947930
549,noumea,-22.2763,166.4572,21.67,99,100,2.51,NC,1693947616
550,carbonear,47.7332,-53.2148,19.3,96,100,2.51,CA,1693947930
551,charlotte amalie,18.3419,-64.9307,30.85,62,0,4.12,VI,1693947930
552,namtsy,62.7161,129.6658,8.35,74,100,2.29,RU,1693947930
553,camiri,-20.05,-63.5167,16.88,72,100,1.54,BO,1693947930
554,tadine,-21.55,167.8833,21.35,81,100,5.93,NC,1693947930
555,iquique,-20.2208,-70.1431,20.02,70,17,1.62,CL,1693947755
556,talant,47.3369,5.0089,24.34,50,0,1.54,FR,1693947931
557,brisas de zicatela,15.8369,-97.0419,29.29,61,75,1.03,MX,1693947931
558,kamloops,50.6665,-120.3192,21.55,35,40,1.54,CA,1693947931
559,antofagasta,-23.65,-70.4,17.6,73,14,4.09,CL,1693947931
560,uribia,11.7139,-72.266,35.95,35,100,6.45,CO,1693947931
